model,train_alpha,score_type,mean_score,std_score,q95,q99
GAT_h16_l4_head4_a0.5,0.5,population_error,0.7815372347831726,0.8254059553146362,2.618699312210083,3.6606147289276123
GAT_h16_l4_head4_a0.5,0.5,country_score,0.7364315390586853,0.30277299880981445,0.9989982843399048,0.9997191429138184
GAT_h16_l4_head4_a0.7,0.7,combined_score,0.7471318244934082,0.5536317229270935,1.9096498489379883,2.501538038253784
GAT_h16_l4_head4_a0.7,0.7,population_error,0.7319543361663818,0.864860475063324,2.6154820919036865,3.6954853534698486
GAT_h16_l4_head4_a0.7,0.7,country_score,0.7698981165885925,0.2895258069038391,0.9987388849258423,0.9995689988136292
GAT_h16_l4_head4_a0.9,0.9,combined_score,0.7648250460624695,0.5684658885002136,2.0583488941192627,2.641681432723999
GAT_h16_l4_head4_a0.9,0.9,population_error,0.7172399163246155,0.9064944982528687,2.7844412326812744,3.7757859230041504
GAT_h16_l4_head4_a0.9,0.9,country_score,0.8362025618553162,0.23321549594402313,0.9986367225646973,0.9992067217826843
GAT_h32_l2_head1_a0.1,0.1,combined_score,0.776604175567627,0.5825466513633728,1.9441672563552856,2.604149580001831
GAT_h32_l2_head1_a0.1,0.1,population_error,0.8660323619842529,0.9071606397628784,2.714364528656006,3.8177921772003174
GAT_h32_l2_head1_a0.1,0.1,country_score,0.6424617767333984,0.3506415784358978,0.9992759227752686,0.9998952746391296
GAT_h32_l2_head1_a0.3,0.3,combined_score,0.7443621158599854,0.5487715005874634,1.8838328123092651,2.381112575531006
GAT_h32_l2_head1_a0.3,0.3,population_error,0.8066266775131226,0.8451797366142273,2.629478931427002,3.43573260307312
GAT_h32_l2_head1_a0.3,0.3,country_score,0.6509654521942139,0.3509901165962219,0.9994171857833862,0.9998610019683838
GAT_h32_l2_head1_a0.5,0.5,combined_score,0.6585121154785156,0.5306297540664673,1.855550765991211,2.4952914714813232
GAT_h32_l2_head1_a0.5,0.5,population_error,0.6862387657165527,0.8152456283569336,2.5869905948638916,3.630126953125
GAT_h32_l2_head1_a0.5,0.5,country_score,0.6169220805168152,0.34340009093284607,0.9993555545806885,0.9999252557754517
GAT_h32_l2_head1_a0.7,0.7,combined_score,0.689197301864624,0.5431840419769287,1.8107503652572632,2.427319288253784
GAT_h32_l2_head1_a0.7,0.7,population_error,0.7012917995452881,0.8375365734100342,2.4727468490600586,3.5512304306030273
GAT_h32_l2_head1_a0.7,0.7,country_score,0.6710554361343384,0.32623276114463806,0.999222993850708,0.9998090267181396
GAT_h32_l2_head1_a0.9,0.9,combined_score,1.1459299325942993,0.665928840637207,2.444485902786255,3.1928560733795166
GAT_h32_l2_head1_a0.9,0.9,population_error,1.285467267036438,1.0958232879638672,3.417897939682007,4.681446552276611
GAT_h32_l2_head1_a0.9,0.9,country_score,0.9366239309310913,0.07412302494049072,0.9989196062088013,0.9994362592697144
GAT_h32_l2_head2_a0.1,0.1,combined_score,0.7862079739570618,0.6007992625236511,2.0754244327545166,2.5164685249328613
GAT_h32_l2_head2_a0.1,0.1,population_error,0.946491539478302,0.9393824934959412,2.838249921798706,3.8306243419647217
GAT_h32_l2_head2_a0.1,0.1,country_score,0.5457825660705566,0.38980528712272644,0.9998013973236084,0.999995768070221
GAT_h32_l2_head2_a0.3,0.3,combined_score,0.6986662745475769,0.539475679397583,1.9131277799606323,2.383739709854126
GAT_h32_l2_head2_a0.3,0.3,population_error,0.7501398324966431,0.8243448734283447,2.6471123695373535,3.4706389904022217
GAT_h32_l2_head2_a0.3,0.3,country_score,0.6214557886123657,0.3603518307209015,0.9994803667068481,0.9999402761459351
GAT_h32_l2_head2_a0.5,0.5,combined_score,0.7067136168479919,0.5294803977012634,1.8308169841766357,2.5786890983581543
GAT_h32_l2_head2_a0.5,0.5,population_error,0.7082867622375488,0.8229329586029053,2.4913790225982666,3.6732633113861084
GAT_h32_l2_head2_a0.5,0.5,country_score,0.704353928565979,0.3166154623031616,0.9991682767868042,0.9999058842658997
